Gene_ID,AJ1,AJ2,AJ3,AJ4,AJ5,AJ6,,,avg-con,avg-si2
ANKRD65,0.918145,0.920833,1.00731,0.99266,1.22353,1.03721,,,,
PIWIL2,0.0096505,0.0414992,0.0420793,0.0305651,0.0299136,0.0253612,,,,
GUCA1B,1.53193,1.30291,1.57254,1.34489,1.37147,1.26464,,,,
GK2,0,0,0,0,0,0,,,,
SPRR2D,0.0435413,0,0.0379696,0.0735466,0.0359895,0,,,,
SPTLC2,6.24682,6.4581,5.92302,10.4114,10.8834,11.1194,,,,
LOC101928748,0,0,0,0,0,0,,,,
TADA3,42.3706,44.9595,48.9483,53.7142,52.6978,51.7093,,,,
NSMCE4A,26.367,26.3173,28.7555,26.9613,27.1003,26.1509,,,,
LIPI,0,0,0,0,0,0,,,,
SLC25A4,8.75046,8.75573,9.13169,8.89788,8.89084,8.65423,,,,
MIR5187,0,0,0,0,0,0,,,,
TGFB1,30.8505,30.997,32.505,29.3304,24.3522,23.7864,,,,
ME3,23.1604,22.7546,23.5744,13.4014,12.6415,13.119,,,,
MTMR10,3.625,3.37912,3.40318,3.37312,3.6033,3.59917,,,,
MIR378C,0,0,0,0,0,0,,,,
GTF3C2-AS1,0,0.0249381,0,0,0,0,,,,
CLPSL1,0.0612776,0,0,0.0646909,0,0,,,,
TAMM41,10.0685,10.7584,11.1007,8.43085,8.77872,8.2468,,,,
RBMX2,13.1957,13.0702,13.9402,18.83,18.9204,18.0709,,,,
PART1,0,0,0.0100719,0.00307323,0,0.00191251,,,,
AIPL1,0,0,0.0218822,0.0067684,0.0141169,0.0179528,,,,
LINC00925,0,0,0,0,0,0,,,,
AIRE,0,0,0,0,0,0,,,,
TECPR2,6.08144,5.93907,5.24385,5.52412,5.87988,5.97879,,,,
TMEM72-AS1,0.016049,0,0.00583137,0.0282382,0.0221091,0.0070292,,,,
GNAT2,0.0857319,0.0546152,0.0778764,0.0301691,0.0590522,0.0750984,,,,
LOC101928651,0,0,0,0,0,0,,,,
LOC101929608,0,0,0,0,0,0,,,,
ALOX15,0,0,0,0.0105782,0,0,,,,
MTNR1B,0,0,0,0,0,0,,,,
CD151,274.108,275.947,295.559,256.186,239.012,237.044,,,,
LDLRAD3,8.72554,8.47239,7.14404,6.46359,6.27012,6.71445,,,,
LOC102467223,0,0,0,0,0,0,,,,
ZNF395,19.3697,20.1677,19.0963,16.841,17.68,16.8395,,,,
UNK,11.5277,11.2068,11.1465,10.7585,10.6423,10.2009,,,,
RANGAP1,44.448,44.1094,44.0586,46.8532,41.9028,41.8131,,,,
RAVER1,22.1875,23.2569,20.9511,22.528,20.6868,19.1015,,,,
LOC100996654,0.0393006,0.0375545,0,0,0.0812109,0.0516392,,,,
DEGS1,69.4011,67.436,68.5765,73.51,73.2299,74.7738,,,,
CPA2,0.0294942,0.0281837,0,0.0622741,0.0304734,0.0581309,,,,
LOC101929478,0,0,0,0,0,0,,,,
MIR937,0,50.1594,0,0,108.469,0,,,,
RBMY1B,0,0,0,0,0,0,,,,
CPSF4,24.1487,22.6159,23.9394,24.5764,21.8163,21.4041,,,,
TMEM194B,2.73042,2.68286,2.79749,2.84176,2.58681,3.09957,,,,
LOC101054525,0,0,0,0,0,0,,,,
ZNF275,2.6743,2.7236,2.42533,2.64896,2.65123,2.53585,,,,
PROP1,0,0.0125785,0,0,0,0,,,,
LINC00574,0.00701418,0.00670253,0.00764578,0.0296195,0.00724706,0.0184326,,,,
LOC284865,0,0,0,0,0,0,,,,
CD101,0,0,0.0115351,0.0055854,0,0,,,,
LINC00313,0.400293,0.892517,0.581783,0.986042,0.321675,0.759728,,,,
NAV2-AS4,0,0,0,0,0,0,,,,
HRK,0.0128063,0.0122373,0,0,0.0396953,0,,,,
CH25H,0.763021,0.661608,0.616095,0.46243,0.33578,0.649816,,,,
PITHD1,21.4342,21.6216,24.3585,27.7513,25.7704,26.2583,,,,
NAV1,7.20443,7.08625,5.85059,5.72081,5.77259,6.00125,,,,
MIR5193,9.98976,0,0,0,10.3214,26.2521,,,,
MIR3622A,0,0,0,0,0,0,,,,
DDHD2,10.0284,9.72993,9.40729,7.88336,7.53927,8.3472,,,,
DNAH12,0.0989016,0.0978826,0.0904811,0.0839014,0.0912369,0.0858612,,,,
SERPINH1,147.79,155.508,161.348,146.981,145.036,142.99,,,,
CCDC101,4.82889,5.20334,4.7765,4.56433,4.1954,4.43723,,,,
TNR,0,0,0,0,0,0,,,,
TCF23,0,0,0,0,0,0,,,,
GALR3,0,0,0.0379707,0.0367744,0,0,,,,
BEST2,0.00971602,0.027853,0.0211818,0.0205144,0.050193,0.0127664,,,,
ZNF646,2.77109,2.97995,2.51868,2.87014,2.73489,2.91286,,,,
AGAP2-AS1,5.99866,6.59195,6.44346,7.01885,6.44315,6.66682,,,,
GEMIN5,8.38066,8.56214,8.0423,6.82707,7.26755,7.04551,,,,
ILF2,117.43,118.889,126.931,114.691,114.019,111.342,,,,
CCR4,0,0,0.0373164,0,0.0117901,0,,,,
CFHR5,0,0,0,0,0,0.00829503,,,,
POLR2M,6.85239,6.69368,6.75476,8.19825,8.91049,8.77853,,,,
LOC100132077,0.518398,0.477168,0.285998,0.393143,0.349786,0.344745,,,,
CHRNA7,0.434819,0.458404,0.388361,0.308003,0.234821,0.347112,,,,
SGOL1,9.18144,9.84907,9.22791,8.36979,9.0522,8.80402,,,,
HTR3C,0.01109,0,0,0,0,0.0145718,,,,
GNG10,51.5883,48.2841,53.777,52.595,57.0211,62.0283,,,,
GAS2L1,9.25324,10.0354,9.91574,18.6155,17.891,17.2926,,,,
FLRT2,2.93339,2.67719,2.53267,3.83339,4.16732,4.07106,,,,
HIST1H2BM,0,0.132298,0,0.0730808,0.0715232,0.0909582,,,,
ISYNA1,4.82768,4.25546,4.82824,3.38279,2.43086,2.33428,,,,
HOXB6,0.0563184,0.129159,0.0736675,0.0951286,0.0698258,0.0295999,,,,
DFFB,1.33445,1.33928,1.53808,1.65649,1.4815,1.34088,,,,
TCEB1,26.5114,27.8099,30.7952,28.8085,29.4177,30.4154,,,,
KLK6,0.0130045,0,0,0.0137275,0,0,,,,
C8A,0,0,0,0,0,0,,,,
HMGCLL1,0.0448918,0.0356268,0.0254263,0.0522664,0.0226516,0.0123099,,,,
PARP3,11.4409,11.8056,12.2006,8.23719,7.6684,8.06767,,,,
PSMD6,72.6939,74.8596,80.4128,84.6846,85.5915,85.9873,,,,
PLXNC1,1.60515,1.77354,1.70465,1.3103,1.66508,1.47796,,,,
ARL6IP4,79.6559,84.9077,89.3576,87.9542,80.3276,79.8478,,,,
LOC100996455,0,0,0.0167858,0,0.0238657,0.0202338,,,,
LACTB2,9.36722,9.58536,10.2174,8.00723,9.3734,10.1114,,,,
LOC100288842,1.49613,2.56497,1.67882,1.90465,2.54603,2.1393,,,,
LOC100996342,0,0,0,0,0,0,,,,
OR2T34,0,0,0,0,0,0,,,,
SNORD18C,0,0,0,0,0,0,,,,
VAX1,0,0,0,0,0,0,,,,
KLF2,3.60301,3.85959,4.21513,9.77578,8.60712,8.03606,,,,
CYP19A1,0.0433553,0.041429,0.0644451,0.0957032,0.134387,0.119114,,,,
FAM109A,4.98709,5.10668,4.90166,4.99681,5.05584,4.92214,,,,
COL12A1,9.773,9.00569,7.93444,7.82617,7.72665,7.84426,,,,
PRR23B,0,0,0,0,0,0,,,,
MTVR2,0.0820458,0.0522669,0.149056,0.0577439,0.0282566,0.0718695,,,,
KIAA1432,4.10477,4.15168,3.58321,3.78797,3.88505,4.3548,,,,
SNORD116-19,0,0,0,0,0,0,,,,
MBIP,12.9957,12.9735,13.2202,12.9602,13.0894,13.7919,,,,
ZNF461,1.45232,1.58819,1.71301,1.39277,1.42322,1.51861,,,,
PTGES3L,1.0688,1.05898,1.07473,0.781757,0.839696,0.868255,,,,
NPHP4,2.89619,3.07772,2.79537,2.55383,2.23862,2.21225,,,,
DEFA4,0,0,0,0,0,0,,,,
BCAN,0.00507095,0.00969128,0.00552757,0.00658901,0,0.00666298,,,,
LOC100130587,0,0.00517217,0,0,0,0,,,,
LPCAT1,22.0251,23.3005,22.9906,25.8355,26.1719,26.1896,,,,
SNORA46,0,0,0,0,0,0,,,,
CXCL3,9.12138,8.5239,9.59001,8.3246,8.43029,8.54926,,,,
IL17RB,0.0361078,0.0345035,0.0491989,0.0190595,0.0839399,0.0474439,,,,
CHCHD6,10.3998,11.1824,12.9779,11.9567,12.2801,12.0069,,,,
LOC102546298,0.0827027,0.0790281,0.0901497,0.174619,0,0.108667,,,,
BRAT1,13.5391,13.794,14.604,15.6068,13.8729,14.1249,,,,
MT1G,3.71835,3.19783,4.19623,5.11851,5.97363,4.34927,,,,
MPHOSPH8,13.2971,13.3585,12.658,11.6763,11.6948,11.4132,,,,
ZMYM2,4.89686,4.76034,4.75495,4.58253,4.93182,4.9464,,,,
LHX4-AS1,0.641597,0.658266,0.507964,0.598907,0.509386,0.346085,,,,
MLNR,0,0,0,0,0,0,,,,
ENY2,26.028,27.1425,28.8107,30.0543,31.2248,30.6754,,,,
ZNF800,4.1222,3.80512,3.58123,3.86877,4.6509,4.75017,,,,
EDN3,0,0,0,0,0,0,,,,
HAPLN2,0.105795,0.0808756,0.184514,0.055844,0.0765153,0.0556039,,,,
LRRC30,0,0,0,0,0,0,,,,
SCGB1B2P,0.376986,0.120079,0.228296,0.265323,0.259668,0.385266,,,,
HIST1H4L,0,0,0,0,0,0,,,,
NEURL1B,1.19829,1.27511,1.21892,1.43972,1.43109,1.47631,,,,
LINC01020,0,0,0,0,0,0,,,,
ACSBG1,0.0359422,0.0343452,0.0130371,0.0442713,0.0680958,0.015715,,,,
LOC100506725,0,0,0,0,0,0,,,,
PCGF5,30.817,33.0091,29.8195,26.6576,28.0775,29.5516,,,,
POM121,16.3885,17.0909,14.2706,14.8204,14.6498,13.5749,,,,
ACY1,15.8363,17.3198,21.1837,17.0064,15.9375,12.2606,,,,
HCRTR1,0,0,0,0,0,0,,,,
DPY30,59.8219,59.5902,70.4399,57.3806,55.2063,53.343,,,,
SNORD96A,0,0,0,0,0,0,,,,
KCNH3,0.0408444,0.0563762,0.0544161,0.0383285,0.0422005,0.0357784,,,,
ISY1-RAB43,6.72684,7.16427,6.28358,7.72745,7.50115,7.76259,,,,
PRICKLE2-AS2,0,0,0,0,0,0,,,,
TTN,0.00664416,0.000877809,0.00122121,0.010454,0.0128235,0.0140336,,,,
MIAT,0.0589618,0.0399402,0.0445451,0.0305874,0.0468705,0.0320386,,,,
SDHAP1,4.89789,4.86257,4.0162,4.51234,4.38311,4.18754,,,,
CNTN4-AS2,0,0,0,0,0,0,,,,
PDHB,90.3946,88.5839,93.2467,88.7075,87.2285,89.0377,,,,
LINC00337,0.161653,0.176538,0.213968,0.182847,0.2386,0.182061,,,,
LOC100862671,6.49444,6.7655,7.72714,6.55629,5.9063,5.55876,,,,
LINC01116,11.3742,10.7574,11.5083,11.8231,13.1581,11.624,,,,
RACGAP1,45.2776,46.6362,44.4196,39.5362,43.5169,41.6996,,,,
FNTA,31.1188,31.7609,35.0187,30.8539,29.8487,30.6264,,,,
SCRIB,18.6376,19.5147,19.2745,15.9631,14.239,13.4649,,,,
MYH7,0,0.00271533,0,0,0,0.00373371,,,,
C1orf174,13.5388,14.9052,13.3243,12.7927,12.7993,12.7506,,,,
LOC283332,0,0,0,0,0,0,,,,
MRPS31,13.2282,13.8975,14.499,14.0731,14.4074,15.2302,,,,
MIRLET7DHG,0,0,0.0166508,0,0,0,,,,
SAR1A,44.6453,45.4288,45.6345,45.4004,45.9552,47.2957,,,,
LOC101929064,0.0220614,0,0,0,0,0,,,,
LOC101928580,0,0,0,0,0,0,,,,
FKBP5,21.3507,22.1531,19.9667,14.6105,16.0051,15.4608,,,,
NARS,66.7555,64.8573,66.7103,68.3512,71.6443,72.5527,,,,
MIR3158-2,0,0,0,0,0,0,,,,
CTTNBP2NL,8.82115,9.09856,8.33234,8.77554,9.18309,9.49014,,,,
ZNF671,1.8129,1.87435,2.08953,2.41589,2.09571,1.86465,,,,
ASGR2,0.0166286,0,0,0,0,0,,,,
KANSL3,14.4234,13.914,13.5352,15.8,14.6543,15.224,,,,
NDUFA12,208.497,213.971,235.986,221.876,218.807,221.58,,,,
ABCC6P2,1.37605,1.21986,1.27707,1.35352,0.890725,1.29977,,,,
LSM1,25.3286,25.0645,26.8104,27.9746,27.0033,25.7863,,,,
HMCN1,0.143364,0.126456,0.0941648,0.0960489,0.0949513,0.0978094,,,,
RFPL4B,0,0.00933916,0.0106535,0.0103178,0,0.0770507,,,,
TNIK,2.89869,3.01849,2.62282,2.36435,2.54153,2.6018,,,,
TMEM105,0.042536,0.0355653,0.0289789,0.0505185,0.0384547,0.0558903,,,,
C1orf186,0,0.00542221,0,0,0,0,,,,
LOC100506100,18.0251,21.2518,22.4341,19.3605,15.7049,17.2034,,,,
CDKN2AIPNL,19.9123,21.3557,21.757,20.1317,19.5611,19.0623,,,,
KCNJ3,0,0,0,0,0,0,,,,
ZKSCAN1,6.88808,6.60313,5.89988,6.43032,6.60001,6.93298,,,,
RAD51-AS1,1.69384,1.27783,0.9329,1.12938,1.12373,1.40566,,,,
ECM2,0.0603261,0.0387377,0.0896713,0.023157,0.0169969,0.0432343,,,,
MIR4327,0,0,0,0,0,0,,,,
GALNT7,20.2978,20.7977,19.5564,21.4497,24.3804,24.7904,,,,
TJP2,31.1625,31.2389,28.3601,22.928,24.2052,24.4948,,,,
IGLL3P,0.229801,0.152024,0.46245,0.354571,0.273958,0.0464535,,,,
TTC30B,0.699337,0.849929,0.810417,0.985584,1.05928,1.05718,,,,
USP2,0.15863,0.163261,0.159587,0.114553,0.113461,0.0801741,,,,
SLC46A1,2.66388,2.60966,2.54041,2.63568,2.76453,2.74408,,,,
FLYWCH2,19.0466,18.9848,19.8394,17.1374,16.7063,17.7669,,,,
DRGX,0.0221204,0,0.0241122,0.0233525,0.0685644,0.0581302,,,,
CD3G,0,0,0,0,0,0,,,,
RAPGEF4-AS1,0,0,0,0,0,0,,,,
PTPRR,2.18985,2.03964,1.99735,1.72827,1.62784,1.62056,,,,
ZNF676,0.0303382,0.019672,0.0285505,0.0187441,0.0212702,0.0321562,,,,
DYX1C1-CCPG1,0.56278,0.871175,0.676682,0.570426,0.61683,0.768529,,,,
SLX1A,6.29406,7.43705,9.12624,9.45566,9.2526,8.94443,,,,
B3GNT6,0.00706811,0.00675407,0,0.0223855,0,0.0185743,,,,
ZFYVE21,26.5511,25.8264,28.2607,28.1032,28.7892,28.5639,,,,
FLCN,16.6278,16.6461,16.2232,13.9863,13.0259,12.7779,,,,
LOC100506497,0,0,0,0,0.00488175,0,,,,
PNRC1,30.6787,28.3264,32.2238,33.3399,30.5522,31.5789,,,,
BRF2,3.57136,3.64196,3.88289,3.8872,3.93784,4.41371,,,,
CD33,0.0565354,0.0360155,0.0200174,0.0198946,0.0778833,0,,,,
PPBPP2,0,0,0.0156157,0,0,0,,,,
TIMM17A,61.1941,60.5115,64.9156,59.4898,60.5413,62.3035,,,,
CCDC154,0.316917,0.294867,0.327272,0.33457,0.327439,0.405456,,,,
HIPK2,8.27799,7.94289,6.39004,7.00882,7.54442,7.83185,,,,
CLEC1B,0,0,0,0,0,0,,,,
SCAI,1.04878,0.910624,0.764819,0.709056,0.820888,0.819733,,,,
MTFMT,2.95021,3.08878,3.20189,2.88269,3.13996,2.97305,,,,
KLHL18,6.53587,6.61285,6.32215,6.52884,6.3178,5.90563,,,,
LOC101928847,0,0,0,0,0,0,,,,
TNFAIP6,0.135959,0.0389756,0.0889213,0.0717664,0.140473,0.0714577,,,,
DUS1L,36.3389,37.3076,37.0244,35.884,30.5113,30.6347,,,,
ZNF37BP,2.19343,2.04066,1.81574,2.20844,2.03571,1.98928,,,,
NFATC4,0.136034,0.097215,0.0991155,0.145634,0.0834947,0.111201,,,,
CD59,54.8545,55.3898,59.6495,81.8318,83.5177,84.7856,,,,
QSOX2,16.9659,16.7721,15.9844,18.6651,18.0239,18.2084,,,,
GNAT3,0,0,0,0,0,0,,,,
DCAF13,26.0093,26.6596,28.6811,24.0384,24.7728,25.8233,,,,
ATF3,24.2679,24.5379,25.9044,18.892,18.5028,18.8789,,,,
EFEMP2,2.89398,2.90498,3.3579,3.02866,2.7465,3.08411,,,,
CD79A,0.229562,0.0902667,0.192486,0.09321,0.162662,0.186709,,,,
LOC400863,0.00804787,0,0.00877255,0.00849615,0.00831507,0.0105745,,,,
MACROD2,0.0039234,0.0135866,0.0116239,0.00750515,0.0110178,0.0154664,,,,
MT1E,185.925,206.799,211.684,247.864,266.736,235.645,,,,
ATL3,27.793,27.6728,27.3806,22.2765,23.5542,24.1532,,,,
JTB,63.3226,61.741,68.7145,62.831,60.0162,57.9709,,,,
DLGAP1-AS2,1.71777,1.32493,1.4862,1.42108,1.43257,1.06274,,,,
OASL,12.1548,11.6767,13.1177,8.8299,8.8292,9.88495,,,,
MIR589,17.9953,34.3915,0,0,0,0,,,,
AGPAT4,3.36669,3.00277,2.87287,2.9941,2.80996,2.95289,,,,
TM4SF1,148.092,155.139,165.316,187.363,189.487,194.908,,,,
CCP110,4.67509,4.73095,4.23997,4.29199,4.41061,4.58489,,,,
PYGL,64.0562,64.4258,66.9096,50.0088,49.6763,49.1815,,,,
LINC00086,0.0203712,0.00973304,0.00832708,0.0215059,0.0394641,0.00334585,,,,
CBR1,45.4825,45.4001,50.654,53.6731,52.1645,54.5119,,,,
SLC25A45,0.744725,0.768061,0.86398,1.11058,0.873646,0.933191,,,,
RRNAD1,7.98682,8.62218,9.72071,9.29554,8.60441,8.54304,,,,
PKP3,7.05864,7.27976,7.70117,6.8879,6.85279,6.6427,,,,
FCRL5,0,0,0.00348331,0.00337356,0,0,,,,
TNKS2-AS1,0.65043,0.265114,1.0336,0.470841,0.34259,0.758896,,,,
LCTL,0.158154,0.162765,0.193205,0.211155,0.150903,0.253341,,,,
FCRLB,0.724779,0.598463,0.600981,0.545934,0.578089,0.726848,,,,
LOC440434,21.8175,20.2363,18.7592,20.8437,21.412,21.2797,,,,
MAP10,0.98056,1.03642,1.03105,1.13171,1.2216,1.10613,,,,
ITIH6,0.00695087,0.00996306,0.00757677,0.0146761,0.0107725,0.00456656,,,,
ZNF479,0,0.00141678,0,0.00313048,0.00612751,0.0029222,,,,
ATP7A,3.44115,3.31165,3.04811,2.74783,3.1655,3.23666,,,,
TAGLN3,0.882952,0.955348,0.996091,0.949912,0.791937,0.749531,,,,
METTL12,1.7884,1.62821,1.85734,1.27107,1.54224,1.40623,,,,
BTBD3,12.9778,13.3871,13.2697,12.1784,13.2392,13.1216,,,,
MIR933,0,0,0,0,0,0,,,,
INSC,1.17348,1.11606,1.10159,0.916054,0.847351,0.849827,,,,
SERF2,54.2743,58.9973,68.0184,65.2451,61.5969,63.1839,,,,
C1QTNF3,0.254708,0.182877,0.217483,0.29396,0.19865,0.136044,,,,
MYO1G,0.290856,0.277933,0.252463,0.278626,0.283818,0.304322,,,,
AJUBA,56.4704,54.8966,55.3803,60.2767,56.682,58.0217,,,,
RBMY2FP,0,0,0,0,0,0,,,,
SLC25A2,0,0,0,0,0,0,,,,
OR5B12,0.019535,0,0,0,0,0,,,,
MIR3944,0,0,0,0,0,0,,,,
C4orf19,2.59459,2.59912,2.46549,2.44891,2.45401,2.54737,,,,
LOC220729,9.07331,8.94267,8.09694,8.76817,8.25318,8.92838,,,,
LINC01209,0,0,0,0,0,0,,,,
NRG1,26.2588,26.6845,26.26,20.3772,21.526,20.2908,,,,
LINC01049,0,0,0,0,0,0,,,,
PREP,13.7948,13.8638,12.9076,15.0548,14.5964,13.93,,,,
IGF2-AS,0,0.00856977,0,0,0,0,,,,
NSMAF,14.0318,13.8073,13.6499,10.4883,10.5972,10.5894,,,,
PCDH18,0.0842286,0.049957,0.0506555,0.0950527,0.0720207,0.0763258,,,,
PLEKHA6,2.9709,3.27768,2.67783,2.2105,2.28436,1.95181,,,,
LOC100289650,0,0,0,0,0.0205231,0,,,,
SLC37A3,18.0793,17.5249,16.5254,17.9122,17.5567,18.2912,,,,
DYSF,8.05302,8.62426,8.37825,6.55265,6.27147,6.18829,,,,
SNORD116-30,0,0,0,0,0,0,,,,
NAAA,6.74588,7.02626,7.24081,5.80049,6.10029,5.8207,,,,
MIR551A,0,0,0,0,0,0,,,,
MIR592,0,0,0,0,0,0,,,,
MIR583,0,0,0,0,0,0,,,,
MIR5684,0,0,0,0,0,0,,,,
CCDC94,9.83043,9.89854,10.8975,12.3743,12.5847,11.6196,,,,
ZNF263,7.09059,7.03753,7.14895,7.09396,6.60951,6.29707,,,,
RAB37,0.92716,0.829736,0.81887,1.31511,1.11214,1.23649,,,,
LOC100506393,0.0518659,0,0,0,0,0,,,,
EIF2S2,131.725,128.699,144.667,142.73,139.063,136.2,,,,
ERCC-00060,0,0,0,0,0,0,,,,
LCA5,1.19707,1.33954,1.18903,0.994288,1.11828,1.06218,,,,
RPS26P11,10.6277,10.2742,10.6343,8.79321,9.63223,9.61912,,,,
CECR6,0.0652551,0.105246,0.0487172,0.116274,0.177512,0.173648,,,,
FRZB,0.084025,0.0555866,0.0915911,0.0545879,0.100171,0.0764341,,,,
DSCAML1,0,0,0,0,0,0,,,,
ZNF705B,0,0.00316221,0,0,0.00854777,0,,,,
VDAC2,161.017,160.47,174.123,148.567,151.49,144.201,,,,
BRIP1,2.85721,2.82992,2.31717,2.64361,3.21126,3.00029,,,,
EBAG9,7.93254,8.31207,8.69108,7.49852,8.00647,8.11606,,,,
FLJ44511,0.100312,0.0766842,0.0820087,0.195915,0.129553,0.0922639,,,,
PRTFDC1,3.278,3.56696,3.30887,4.13572,4.77654,4.51994,,,,
CDC37,153.24,154.126,163.743,117.181,109.978,111.393,,,,
CEACAM21,0,0,0,0,0,0,,,,
ICOS,0.00679247,0.00649067,0,0,0,0,,,,
SNRPC,131.996,139.279,147.5,147.034,145.428,140.103,,,,
TLX2,0,0,0,0.00898102,0,0.011178,,,,
HOTTIP,0.0259816,0.0319207,0.0445046,0.0509392,0.0460186,0.0634001,,,,
GGA3,14.2532,14.7814,13.8233,13.9497,11.9339,11.8684,,,,
SMPD3,0.101332,0.0562238,0.0819517,0.127682,0.131715,0.154621,,,,
CDC42P3,0.446925,0.427067,0.524075,0.458415,0.480128,0.36035,,,,
CAMKMT,2.07443,2.26376,2.28798,2.81198,2.57449,2.85472,,,,
TPTEP1,0,0,0.00737375,0.00476095,0,0,,,,
GPR150,0,0.0143999,0,0,0,0,,,,
HLA-DRB3,0,0,0,0,0,0,,,,
GIGYF2,8.74358,8.6802,8.10895,7.65306,7.68286,8.18555,,,,
RAB5C,98.3131,100.8,103.59,108.721,105.607,104.463,,,,
CLPB,7.22362,6.98439,6.93772,5.94315,6.47393,6.02382,,,,
HSPE1-MOB4,0.0219398,0.0445949,0.0451993,0.23641,3.85E-55,0.0627753,,,,
AASS,10.8879,10.2241,10.0994,7.49123,8.40912,8.61365,,,,
SERPINB1,80.8711,81.5144,91.4118,89.3327,90.5129,89.1375,,,,
ALG6,5.34467,5.60193,5.85443,5.5706,6.35421,6.02627,,,,
SLC35B4,6.40028,6.19726,5.95031,6.76868,7.46912,7.24823,,,,
NEU3,3.13217,3.23568,2.53404,2.30984,2.50281,2.6952,,,,
TTC12,12.7159,12.466,13.3305,12.9519,12.9597,13.119,,,,
FZD4,1.12007,1.1935,1.11301,1.24686,1.19293,1.26752,,,,
MAPK10,0.0705021,0.0334979,0.0218351,0.0264341,0.0155221,0.00657931,,,,
RPS14,1039.3,1130.16,1281.01,1186.32,1127.34,1123.3,,,,
LOC284933,0,0,0,0,0,0,,,,
IL34,0.232008,0.30503,0.231967,0.336993,0.274839,0.265632,,,,
MIR5702,0,0,0,0,0,0,,,,
PKIB,1.82917,1.87859,2.35925,2.24763,2.64198,2.80592,,,,
INE2,0,0,0.0108196,0,0.0102554,0.0130421,,,,
DNAJC24,6.73688,6.39274,7.0556,7.035,7.40452,8.11601,,,,
LOC401127,0.149169,0.148024,0.118824,0.175649,0.118555,0.196001,,,,
RPL34,309.706,323.625,371.467,403.116,384.305,389.933,,,,
CCDC117,8.80025,7.89715,8.60538,8.81733,8.87238,9.32598,,,,
MIR4509-3,0,0,0,0,0,0,,,,
PXT1,0.121921,0.0915387,0.0759425,0.0551623,0.0179955,0.0228855,,,,
AIM2,8.88861,8.82798,9.10991,9.50683,10.2145,10.2151,,,,
KIF12,0.00921291,0.0176071,0.0100425,0.0291783,0.00951879,0.036316,,,,
DNAJC18,2.59269,2.38059,2.36925,2.89412,2.76608,2.68047,,,,
MIR3689F,0,0,0,0,0,0,,,,
GALR1,0,0,0,0.00677585,0,0,,,,
PDZD7,0.943585,0.986328,0.811181,0.865311,0.671137,0.959723,,,,
PLS3,47.5706,45.7164,48.0786,85.0081,91.2873,92.2829,,,,
SUMO1P3,11.057,11.4428,11.2568,12.9566,13.1853,14.3198,,,,
GINS3,2.03867,2.56305,2.11222,3.5072,3.76757,3.29514,,,,
CNDP2,14.7941,14.9599,15.4316,20.8383,20.5686,20.6498,,,,
LINC00667,2.98452,2.95676,3.23413,3.47511,3.30581,3.33906,,,,
PXN-AS1,2.02359,1.93368,2.88701,1.82215,2.21376,1.95507,,,,
MPL,0.0192513,0.027594,0.0314772,0.0203237,0.00497262,0.0189715,,,,
TFDP1,32.9749,33.9838,33.7349,38.2543,39.023,37.3262,,,,
EXOSC10,35.6877,35.8295,34.9461,38.7867,38.7451,38.1313,,,,
TRRAP,9.39033,9.15628,7.29683,6.99957,7.29675,7.41982,,,,
LOC101928731,0,0,0,0,0,0,,,,
STOML3,0,0,0,0,0,0,,,,
RANBP17,1.60569,1.75198,1.39236,1.72518,1.75116,1.73073,,,,
C1orf115,0.466772,0.514654,0.450095,1.66153,1.67558,1.50184,,,,
TRPM7,4.45635,4.5561,3.93068,3.53272,3.82463,4.1165,,,,
LOC100506844,8.03745,8.29091,9.34772,9.55024,8.51278,7.07001,,,,
LOC101929767,1.86478,2.10592,2.06966,1.32437,1.4713,1.38104,,,,
INPP5E,8.77126,9.26854,8.74253,10.5976,9.78446,9.07887,,,,
TAF3,4.30926,4.32241,4.21298,3.85984,3.97668,4.3363,,,,
LOC101928295,0,0,0,0.00190534,0,0,,,,
C1orf131,5.6861,5.1502,6.08061,4.6088,5.62429,5.13428,,,,
KIF25,0.245236,0.182018,0.287368,0.227905,0.378663,0.350394,,,,
MGC45922,0,0.0867537,0,0,0,0.0596452,,,,
LINC00382,0,0,0,0,0,0,,,,
CSTF2T,7.45717,7.98872,7.112,7.59954,8.61584,8.4559,,,,
GPR52,0.0261601,0,0,0.0276173,0,0.0171866,,,,
SS18L2,24.9277,27.5908,28.8335,25.0809,21.8189,22.8132,,,,
PRH2,0.0584976,0.0745313,0.0840079,0.164683,0.109367,0.0793031,,,,
SRM,63.5772,72.4846,72.373,61.7766,56.4827,52.3741,,,,
S100A13,140.235,147.86,163.149,166.224,159.89,159.698,,,,
DNAJC5B,0,0,0,0,0.0291485,0,,,,
TSPY26P,0.0164149,0.0627422,0.0715719,0.0519876,0.0339197,0.0431367,,,,
PCDHA2,6.35E-89,2.03E-28,1.86E-80,1.68E-43,1.22E-54,0.0180275,,,,
IKBKAP,16.7903,16.3333,15.5495,15.1232,15.0932,14.6893,,,,
SPEM1,0.0213498,0,0.0232722,0.022539,0.0441172,0.0561051,,,,
TECPR1,4.48024,4.55622,4.368,5.16088,4.99094,4.92564,,,,
C11orf84,20.3292,20.8548,21.1109,20.4059,19.7517,19.981,,,,
KNOP1,9.10383,9.30258,9.04403,8.29306,8.16535,9.14301,,,,
NOVA2,0,0,0,0,0,0,,,,
SLC50A1,48.141,46.6621,50.3914,45.044,44.791,42.5325,,,,
